PPG_from,APG_from,RPG_from,SPG_from,BPG_from,MPG_from,Usage_from,off_rtg_from,def_rtg_from,off_usage_from,Min_per_from,ORtg_from,usgG1_from,eFG_from,TS_per_from,ORB_per_from,DRB_per_from,AST_per_from,TO_per_from,FT_per_from,twoP_per_from,TP_per_from,blk_per_from,stl_per_from,ftr_from,porpag_from,adjoe_from,pfr_from,drtg_from,adrtg_from,dporpag_from,stops_from,oreb_from,dreb_from,treb_from,ast_from,stl_from,blk_from,pts_from,class_from_---,class_from_Fr,class_from_Jr,class_from_So,class_from_Sr,bpm_change,player_key,year_from,year_to,cluster_from,cluster_to
3.6,0.2,1.9,0.4,0.2,8.8,26.0,,,,10.5,86.8,26.0,48.8,46.42,11.6,16.8,3.6,18.5,0.333,0.606,0.0,3.0,2.4,43.9,0.0432231,90.1969,8.5,106.624,108.297,0.59431,24.1406,0.7,1.2,1.9,0.2,0.4,0.2,3.75,0,0,0,0,0,2.973979999999999,5177019,2024,2025,,7.0
9.8,1.4,5.1,,,,23.7,88.9297,115.0104,0.2404,64.2,88.4,24.1,44.0,46.94,7.6,15.5,10.5,19.7,0.611,0.447,0.279,4.5,2.4,35.6,0.0471553,90.2914,5.0,112.531,117.466,1.31761,149.443,1.8387,3.2903,5.129,1.4194,1.1935,1.129,9.8387,0,0,0,1,0,-1.7832599999999994,5177019,2025,2026,7.0,
3.1,1.1,1.5,0.6,0.0,11.6,24.2,,,,15.5,77.6,24.2,39.3,48.0,2.0,12.8,15.2,32.3,0.7,0.25,0.389,0.0,3.3,71.4,-0.392865,78.5683,5.5,107.919,108.393,0.870798,33.7743,0.2222,1.2778,1.5,1.0556,0.5556,0.0,3.1111,0,0,0,0,0,8.463579,5177021,2024,2026,16.0,1.0
1.9,0.1,0.7,0.1,0.3,5.0,12.7,,,,4.4,103.2,12.7,55.0,52.52,2.3,8.9,3.6,9.2,0.333,0.333,0.429,6.5,2.3,30.0,0.044959,91.7509,4.8,109.479,108.713,0.309663,9.34853,0.2857,0.4286,0.7143,0.0714,0.1429,0.2857,1.8571,0,0,0,0,0,-5.654547,5177036,2024,2025,,10.0
2.6,0.1,2.0,0.3,0.0,5.1,26.5,,,,1.8,125.1,26.5,50.0,55.56,11.7,16.7,11.4,0.0,0.75,0.571,0.0,0.0,2.9,50.0,0.622115,134.518,2.0,108.603,109.478,0.285701,3.87324,0.8571,1.1429,2.0,0.1429,0.2857,0.0,2.5714,0,0,0,0,0,-11.742934,5177037,2024,2025,,
3.4,0.5,2.5,,,,13.5,107.4623,111.166,0.1476,32.3,109.9,14.3,63.3,64.15,7.0,11.9,6.7,23.6,0.652,0.644,0.0,2.4,1.8,38.3,0.520417,99.3625,8.8,111.284,110.926,0.948111,63.209,0.8519,1.6296,2.4815,0.4815,0.4074,0.2963,3.4444,0,1,0,0,0,-3.33922,5177038,2024,2025,5.0,0.0
4.7,0.7,3.3,,,,15.0,86.5185,118.397,0.151,41.9,87.1,14.9,52.9,55.61,4.7,15.3,6.8,32.2,0.667,0.583,0.111,1.6,1.1,39.1,-0.596665,79.9224,7.9,120.071,117.991,0.834625,68.2521,0.9655,2.3793,3.3448,0.6552,0.2759,0.2759,4.6897,0,0,0,1,0,2.3108199999999997,5177038,2025,2026,0.0,7.0
14.6,0.9,6.4,,,,26.6,99.8634,111.2392,0.2578,77.3,100.4,25.8,50.0,53.17,5.1,18.8,6.0,14.0,0.785,0.452,0.37,0.4,1.2,22.7,1.78345,105.208,3.0,111.243,111.016,2.09747,151.456,1.3226,5.0968,6.4194,0.9355,0.7419,0.129,14.6129,0,0,1,0,0,4.39841,5177040,2024,2025,10.0,1.0
10.2,1.2,4.3,,,,27.3,94.8696,105.3767,0.2625,58.3,95.3,25.4,47.2,48.92,3.5,17.5,11.7,14.8,0.732,0.422,0.35,0.3,2.3,12.6,1.14369,103.905,3.5,102.094,99.1039,2.64561,143.318,0.697,3.5758,4.2727,1.2121,0.8788,0.0606,10.2424,0,0,0,0,1,0.708059,5177040,2025,2026,1.0,13.0
4.5,1.0,1.6,,,,14.1,101.3361,115.459,0.1444,39.0,98.8,13.9,41.0,47.08,2.8,8.0,9.5,14.6,0.649,0.438,0.233,2.0,1.4,60.6,-0.0901681,88.2252,4.1,118.822,117.577,0.824056,70.8457,0.4839,1.1613,1.6452,1.0,0.4194,0.3226,4.4516,0,1,0,0,0,-0.7504399999999993,5177041,2025,2026,3.0,8.0
6.3,0.5,1.7,,,,24.4,99.5209,116.7943,0.1993,33.0,101.7,21.2,46.7,48.84,1.9,10.3,7.6,8.4,0.704,0.444,0.325,0.8,1.9,17.8,0.526016,100.072,3.5,115.036,117.593,0.594102,65.986,0.3438,1.375,1.7188,0.5312,0.4375,0.0938,6.3438,0,1,0,0,0,0.7946600000000004,5177042,2024,2025,3.0,10.0
14.6,0.6,4.3,,,,27.4,116.5987,115.2917,0.2552,60.0,114.0,25.1,51.9,57.39,4.4,14.7,5.3,11.4,0.853,0.553,0.31,0.1,1.8,35.9,2.34063,117.904,3.3,116.088,115.392,1.36379,125.491,1.0606,3.2727,4.3333,0.6061,0.8485,0.0303,14.6061,0,0,0,1,0,-0.11224999999999996,5177042,2025,2026,10.0,10.0
2.3,0.3,2.0,0.1,0.0,8.9,8.3,,,,17.9,137.6,8.3,61.9,66.18,4.0,14.7,4.8,6.5,0.714,0.588,0.5,0.5,0.3,100.0,0.615957,111.712,5.5,117.06,119.775,0.287581,32.4765,0.7,1.3333,2.0333,0.3333,0.1,0.0333,2.3333,0,0,0,0,0,-1.59632,5177043,2024,2025,4.0,
1.5,0.6,2.2,0.4,0.1,9.3,9.2,,,,10.5,96.0,9.2,54.5,50.68,7.3,18.4,6.1,27.4,0.375,0.6,0.0,0.8,1.3,72.7,-0.306366,79.9458,6.7,115.038,117.734,0.437587,23.0392,0.6667,1.5333,2.2,0.6,0.4,0.1333,1.4667,0,0,0,0,0,2.56128,5177043,2025,2026,,0.0
3.0,0.5,2.9,0.2,0.2,9.1,15.2,,,,12.2,128.3,15.2,64.1,66.16,10.5,21.8,7.5,15.9,0.778,0.633,0.5,2.7,0.8,28.1,0.809099,119.44,6.5,106.008,104.217,0.75185,27.6912,0.8095,2.0476,2.8571,0.5238,0.1905,0.2381,3.0476,0,0,0,0,0,-1.192185,5177047,2025,2026,,
12.7,1.9,2.6,,,,23.3,102.5245,115.0738,0.2259,72.8,102.5,21.7,46.9,51.1,0.8,8.6,11.0,16.2,0.871,0.448,0.327,0.0,1.2,21.9,1.34022,102.589,2.1,111.141,108.973,2.38604,132.143,0.2,2.3667,2.5667,1.9,0.6333,0.0,12.7333,0,1,0,0,0,-0.12167000000000039,5177048,2025,2026,1.0,1.0
1.9,0.8,0.8,0.3,0.1,8.0,18.5,,,,12.0,68.6,18.5,31.4,33.03,2.4,10.3,16.9,28.6,0.5,0.571,0.095,1.7,1.5,17.1,-0.4762,66.3314,3.9,107.545,108.216,0.478664,25.7864,0.1429,0.6786,0.8214,0.8214,0.2857,0.1071,1.8571,0,0,0,0,0,4.699440000000001,5177049,2024,2026,,8.0
4.9,0.7,2.4,0.1,0.3,10.0,25.8,,,,20.7,107.9,25.8,57.6,59.8,12.0,17.0,14.1,23.0,0.704,0.576,0.0,3.2,0.2,31.8,0.781476,112.309,5.7,108.61,107.191,0.85287,42.1842,1.0,1.4444,2.4444,0.6667,0.0741,0.2593,4.8889,0,0,0,0,0,2.355693,5177051,2025,2026,0.0,15.0
3.2,0.4,0.8,0.1,0.0,4.9,30.4,,,,1.1,88.4,30.4,42.9,42.86,9.3,0.0,15.4,14.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0625749,96.409,5.9,120.091,127.259,0.0426652,1.2964,0.125,0.625,0.75,0.375,0.125,0.0,3.25,0,0,0,0,0,10.09517,5177052,2025,2026,,8.0
0.8,0.0,0.6,0.0,0.2,3.4,17.4,,,,0.4,99.5,17.4,50.0,50.0,0.0,23.2,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0302899,93.2023,0.0,111.57,122.953,0.0781009,0.820627,0.4,0.2,0.6,0.0,0.0,0.2,0.8,0,0,0,0,0,6.3398900000000005,5177053,2025,2026,,
5.1,0.9,3.1,,,,14.9,119.4805,109.4015,0.1403,38.6,118.6,13.8,64.2,65.11,4.2,17.4,8.6,17.4,0.667,0.596,0.463,1.7,2.5,37.5,0.828666,105.229,4.7,106.905,106.899,1.33445,94.6873,0.7353,2.3824,3.1176,0.8824,0.7941,0.2647,5.1471,0,1,0,0,0,0.27676999999999996,5177054,2025,2026,4.0,4.0
0.9,0.2,0.9,0.2,0.1,6.3,10.1,,,,10.9,93.0,10.1,42.5,42.42,4.5,13.5,4.6,12.1,0.4,0.267,0.6,2.6,1.6,50.0,-0.226018,78.1731,6.1,105.888,109.818,0.450979,23.778,0.2609,0.6522,0.913,0.1739,0.1739,0.1304,0.913,0,0,0,0,0,4.9947040000000005,5177095,2024,2025,,
16.0,1.2,7.3,,,,30.4,118.3774,104.377,0.3039,46.1,112.3,30.4,57.0,56.65,15.0,19.4,12.7,10.8,0.516,0.584,0.326,1.9,3.3,31.7,3.2001,124.92,3.5,100.802,103.118,2.41778,124.257,3.5,3.7917,7.2917,1.25,1.4167,0.375,15.9167,0,0,1,0,0,-9.21245,5177096,2024,2025,15.0,
3.1,1.1,3.4,0.1,0.3,13.0,19.9,,,,5.3,84.2,19.9,29.2,28.78,16.3,12.9,10.0,11.1,0.25,0.333,0.0,2.6,0.0,33.3,-0.32555,82.5064,1.6,113.473,116.37,0.689767,10.8325,2.1429,1.2857,3.4286,1.1429,0.1429,0.2857,3.1429,0,0,0,0,0,7.461829999999999,5177096,2025,2026,,9.0
10.8,3.3,3.3,,,,22.6,104.73,105.7458,0.2366,69.8,102.2,22.9,43.9,50.01,1.8,13.2,22.7,15.3,0.77,0.431,0.32,0.3,1.8,41.2,1.46297,103.666,3.1,107.019,110.798,1.91754,144.267,0.4545,2.8485,3.303,3.2727,0.8485,0.0606,10.7273,0,1,0,0,0,-3.48768,5177097,2024,2025,1.0,
1.2,1.2,0.8,0.1,0.0,8.0,17.2,,,,4.7,86.8,17.2,22.7,34.92,1.9,4.9,29.3,21.0,0.6,0.143,0.25,0.0,0.9,90.9,-0.259776,80.6831,4.7,104.909,107.207,0.701752,8.52909,0.1111,0.6667,0.7778,1.2222,0.1111,0.0,1.2222,0,0,0,0,0,4.084759999999999,5177097,2025,2026,,2.0
8.1,1.8,3.8,,,,19.2,116.0569,106.6121,0.204,54.5,111.4,20.1,55.1,59.23,6.8,14.8,15.3,19.1,0.797,0.52,0.406,0.9,2.9,35.2,1.57682,109.404,3.2,103.639,107.298,1.76237,131.279,1.3636,2.4848,3.8485,1.7273,1.0909,0.1515,8.2121,0,1,0,0,0,1.398047,5177098,2024,2025,9.0,2.0
14.2,4.2,5.5,,,,27.0,100.9146,95.4724,0.2812,81.1,100.4,27.8,46.2,50.49,2.5,16.4,29.9,16.5,0.723,0.438,0.336,1.3,2.1,34.9,2.04513,107.943,2.7,99.2873,101.144,3.44927,188.864,0.697,4.8182,5.5152,4.1818,1.0909,0.3333,14.2121,0,0,0,1,0,2.1757,5177098,2025,2026,2.0,9.0
3.0,0.3,3.2,,,,13.0,106.1469,104.8156,0.1409,35.2,107.5,14.4,43.7,47.95,14.1,12.3,4.2,14.1,0.688,0.442,0.0,6.0,1.3,36.8,0.413995,97.0617,3.9,105.811,109.547,1.02602,76.8904,1.8182,1.3333,3.1515,0.3333,0.303,0.6667,2.9697,0,1,0,0,0,-3.05602,5177099,2024,2025,6.0,
2.0,0.3,0.6,0.3,0.1,8.3,12.8,,,,15.8,99.2,12.8,46.1,46.43,1.0,8.7,6.0,6.6,0.5,0.4,0.346,1.2,2.0,11.8,-0.0527735,86.7486,4.2,107.604,111.218,0.558884,31.6152,0.08,0.56,0.64,0.28,0.28,0.08,2.0,0,0,0,0,0,-0.77135,5177100,2024,2025,3.0,4.0
3.1,0.2,1.0,0.1,0.2,9.9,15.4,,,,15.7,106.0,15.4,50.0,50.85,3.2,10.0,4.5,7.4,0.75,0.643,0.306,2.4,0.9,6.3,0.310743,97.6615,4.4,109.081,112.647,0.61326,29.1243,0.2857,0.7619,1.0476,0.2381,0.1429,0.1905,3.1429,0,0,0,0,0,-1.22633,5177101,2024,2025,13.0,3.0
2.7,0.3,1.2,,,,11.4,86.7671,122.3197,0.104,28.2,94.9,10.2,50.0,51.43,0.6,9.5,4.4,18.7,0.667,0.5,0.333,1.0,1.4,16.1,-0.424915,79.2759,3.3,115.287,119.561,0.49437,50.3738,0.1935,1.0323,1.2258,0.2903,0.2903,0.1613,2.6774,0,0,0,1,0,-3.25166,5177101,2025,2026,3.0,
9.5,4.1,5.9,,,,18.8,103.6493,102.4219,0.2007,81.7,101.9,20.0,43.8,48.42,4.4,17.1,22.1,18.8,0.819,0.41,0.333,0.2,4.1,25.9,1.36669,100.623,2.4,99.8111,104.688,2.93701,253.249,1.2703,4.6757,5.9459,4.1351,2.3514,0.0541,9.5405,0,0,1,0,0,0.054239999999999844,5177104,2024,2025,9.0,2.0
9.0,3.9,3.0,,,,20.7,105.2262,95.4361,0.2253,74.6,102.9,21.7,46.5,50.38,1.1,11.2,27.7,20.3,0.767,0.442,0.358,0.5,3.0,26.5,1.56249,104.869,2.9,99.737,98.3491,3.46164,166.031,0.3056,2.6667,2.9722,3.9167,1.3333,0.1111,9.0278,0,0,0,0,1,3.4015999999999997,5177104,2025,2026,2.0,9.0
3.0,0.4,0.8,0.1,0.0,9.4,17.2,,,,10.7,94.7,17.2,45.7,46.31,1.5,7.8,7.0,11.0,0.5,0.563,0.267,0.0,0.4,21.7,0.0397425,89.7665,1.0,111.784,117.636,0.432192,18.7669,0.1765,0.6471,0.8235,0.3529,0.1176,0.0,3.0,0,0,0,0,0,-6.277480000000001,5177105,2024,2025,,
0.2,0.1,0.1,0.0,0.0,1.4,10.4,,,,1.0,90.7,10.4,33.3,33.33,0.0,8.5,12.1,0.0,0.0,0.333,0.0,0.0,0.0,0.0,-0.0575396,76.7322,2.9,112.114,118.639,0.0579941,1.67003,0.0,0.0909,0.0909,0.0909,0.0,0.0,0.1818,0,0,0,0,0,12.44587,5177108,2024,2026,,
6.1,0.9,3.2,,,,18.7,103.2437,105.0246,0.1821,41.7,103.7,18.8,45.3,49.71,6.9,13.4,8.3,12.9,0.745,0.493,0.188,3.6,1.5,32.4,0.761779,100.651,4.1,104.886,109.769,1.31275,105.368,1.1471,2.0882,3.2353,0.8529,0.5,0.6471,6.1176,0,1,0,0,0,-1.5869699999999995,5177111,2024,2025,10.0,7.0
11.8,2.3,8.2,,,,21.5,96.2995,108.3685,0.2158,74.5,97.5,21.2,45.9,48.96,5.9,23.5,15.3,15.0,0.796,0.49,0.258,3.9,2.6,18.4,1.07592,98.2771,3.1,103.523,107.124,2.60121,189.045,1.7143,6.5,8.2143,2.3214,1.5357,1.2857,11.8214,0,1,0,0,0,0.4662287,5177114,2024,2025,10.0,10.0
5.9,1.4,3.0,,,,21.0,98.1134,109.8785,0.2131,33.7,99.7,20.9,46.8,49.39,5.0,16.5,13.2,15.1,0.643,0.491,0.265,4.3,1.6,30.0,0.930443,106.087,3.6,109.748,101.952,1.70181,84.5979,0.7037,2.3333,3.037,1.3704,0.4815,0.6667,5.8519,0,0,0,1,0,0.295025,5177114,2025,2026,10.0,9.0
13.8,1.6,3.2,,,,27.4,88.5884,109.0148,0.2691,65.1,86.3,25.9,44.4,46.88,2.8,9.6,10.9,17.5,0.804,0.407,0.333,0.5,2.3,14.0,0.38988,92.1565,2.7,111.162,114.572,1.74295,119.608,0.76,2.48,3.24,1.64,1.24,0.16,13.76,0,0,1,0,0,0.4874200000000002,5177115,2024,2025,1.0,3.0
11.2,2.0,3.5,,,,23.1,92.6695,109.6653,0.2191,76.9,91.9,21.2,41.9,43.62,3.4,9.2,12.7,15.7,0.828,0.46,0.245,0.4,1.6,8.2,0.110013,90.8098,2.1,112.769,118.679,1.39834,138.018,0.9677,2.5806,3.5484,2.0323,0.9355,0.0968,11.2258,0,0,0,0,1,-0.15944000000000003,5177115,2025,2026,3.0,1.0
9.3,5.0,3.9,,,,18.2,93.7421,110.2482,0.2027,86.6,92.5,19.7,44.5,48.64,2.3,11.3,28.4,24.6,0.733,0.468,0.27,0.2,3.6,30.6,0.373141,91.6825,3.1,107.816,111.741,2.2628,185.603,0.7,3.2333,3.9333,4.9667,2.1667,0.0667,9.3,0,1,0,0,0,0.87768,5177116,2024,2025,16.0,16.0
8.7,4.2,3.4,,,,16.2,104.8654,112.1635,0.1726,81.8,102.3,16.8,47.1,51.24,1.2,9.6,22.4,22.1,0.74,0.496,0.286,0.6,3.6,33.0,0.620553,95.2423,3.0,107.986,113.646,2.05976,182.848,0.4194,2.871,3.2903,4.2581,2.0,0.1613,8.7419,0,0,0,1,0,1.339556,5177116,2025,2026,16.0,2.0
3.4,0.6,2.5,0.4,0.2,9.9,18.6,,,,19.1,117.8,18.6,52.2,58.63,11.4,17.3,11.4,12.4,0.689,0.474,0.5,1.8,2.3,97.8,0.971163,116.097,5.7,107.343,111.592,0.669936,41.8949,1.0,1.3913,2.3913,0.5652,0.3913,0.1739,3.4348,0,0,0,0,0,0.49505699999999997,5177117,2024,2025,0.0,10.0
5.5,1.2,3.2,,,,26.9,107.1212,108.3479,0.2737,29.2,105.4,27.7,50.7,52.17,15.5,14.6,23.5,17.8,0.722,0.507,0.0,3.5,1.8,12.9,0.894813,110.379,4.8,98.5353,104.584,1.18132,64.6927,1.6429,1.5714,3.2143,1.25,0.3571,0.3929,5.5357,0,0,0,1,0,2.588508,5177120,2025,2026,15.0,15.0
10.7,1.4,3.0,,,,22.4,100.956,96.3797,0.2076,67.9,102.4,20.7,54.5,55.1,0.9,12.1,12.0,13.7,0.654,0.516,0.378,0.3,0.4,9.0,1.13583,100.628,1.6,100.662,106.392,2.27935,121.26,0.1935,2.7742,2.9677,1.4194,0.1935,0.0645,10.6774,0,1,0,0,0,1.02043,5177121,2024,2025,13.0,13.0
15.9,2.3,3.6,,,,24.6,110.7562,101.682,0.2318,85.1,110.6,22.8,55.1,56.72,1.3,10.9,15.1,13.5,0.768,0.508,0.393,0.6,1.3,14.2,2.37778,109.903,1.4,103.233,109.708,2.60783,153.188,0.3667,3.2,3.5667,2.3333,0.7,0.1667,15.8667,0,0,0,1,0,4.18852,5177121,2025,2026,13.0,13.0
13.2,2.0,3.5,,,,24.7,108.9115,98.2241,0.2506,68.8,104.8,24.5,58.6,61.46,3.2,11.5,14.3,23.9,0.728,0.577,0.412,2.6,3.5,39.3,1.85036,107.952,3.0,100.209,105.613,2.38402,181.62,0.7188,2.7812,3.5,2.0,1.6875,0.6875,13.2188,0,1,0,0,0,-1.082487,5177122,2024,2025,9.0,9.0
6.5,0.8,2.1,1.1,0.2,15.7,25.6,,,,20.0,90.0,25.6,44.6,49.53,4.6,10.5,9.7,25.0,0.711,0.477,0.25,1.3,4.0,40.9,0.691199,102.621,3.3,100.876,92.4806,2.11527,51.3433,0.5882,1.4706,2.0588,0.7647,1.0588,0.1765,6.4706,0,0,0,0,0,5.982888,5177122,2025,2026,9.0,14.0
1.0,0.2,0.2,0.0,0.0,3.7,11.8,,,,3.4,124.1,11.8,60.0,60.0,2.8,5.2,7.8,11.1,0.0,0.0,0.444,0.0,0.0,0.0,0.248583,108.114,1.8,111.9,118.076,0.159044,4.95556,0.0833,0.1667,0.25,0.1667,0.0,0.0,1.0,0,0,0,0,0,-3.7123300000000006,5177124,2024,2025,,
1.8,0.2,0.5,0.1,0.1,6.4,18.2,,,,8.4,81.1,18.2,38.1,38.1,4.1,3.6,4.9,13.7,0.0,0.333,0.256,2.1,0.5,0.0,-0.260905,78.4156,3.0,110.987,114.561,0.395335,15.1785,0.2105,0.2632,0.4737,0.1579,0.0526,0.1053,1.7895,0,0,0,0,0,3.19447,5177124,2025,2026,,11.0
7.5,2.5,3.3,,,,22.9,90.316,98.0479,0.2407,45.2,89.3,23.5,41.9,46.52,3.0,14.1,20.0,24.4,0.717,0.386,0.318,0.4,1.8,33.3,0.171243,90.8015,3.9,104.225,110.483,1.54647,100.916,0.5385,2.7692,3.3077,2.5385,0.6923,0.0769,7.4615,0,1,0,0,0,1.86619,5177125,2024,2025,16.0,1.0
12.4,3.3,3.7,,,,28.3,94.0173,102.6185,0.2815,57.4,94.5,27.1,44.5,49.01,1.2,13.5,25.0,20.7,0.78,0.414,0.315,0.1,1.8,28.4,1.06784,100.868,3.4,104.53,109.006,2.19301,142.91,0.2667,3.4667,3.7333,3.3,0.9,0.0333,12.4333,0,0,0,1,0,-3.8867499999999997,5177125,2025,2026,1.0,
11.2,1.9,2.4,,,,27.0,95.7352,109.4903,0.2567,64.6,96.0,25.6,42.0,47.09,1.5,10.4,15.3,11.1,0.835,0.401,0.3,0.1,1.7,26.0,1.05946,100.388,2.6,108.097,113.983,1.48834,124.155,0.2812,2.0938,2.375,1.9062,0.7188,0.0312,11.2812,0,1,0,0,0,4.6345279999999995,5177126,2024,2025,1.0,1.0
11.5,2.6,2.7,,,,24.8,108.9217,106.1587,0.2453,60.8,107.7,24.6,46.9,55.9,1.3,11.6,20.0,17.8,0.899,0.444,0.331,0.0,2.9,48.8,2.11169,114.81,4.0,107.376,106.906,2.09837,127.594,0.3438,2.3125,2.6562,2.7188,1.1875,0.0312,11.7812,0,0,0,1,0,-1.900568,5177126,2025,2026,1.0,1.0
1.4,0.1,1.9,0.4,0.1,7.0,21.6,,,,6.7,56.6,21.6,23.9,30.35,6.5,22.7,1.8,29.4,0.5,0.444,0.071,2.3,3.8,60.9,-0.669538,56.0568,5.4,93.62,98.4339,0.661775,22.206,0.375,1.5,1.875,0.125,0.375,0.125,1.375,0,0,0,0,0,10.445683,5177137,2024,2025,,9.0
10.3,1.6,4.3,,,,21.5,111.2289,100.6155,0.2144,61.8,108.1,21.1,47.7,53.43,4.9,15.0,12.5,15.3,0.775,0.438,0.351,1.5,3.0,43.2,1.48888,107.124,4.1,100.415,105.427,2.26204,158.263,1.0909,3.2424,4.3333,1.5758,1.303,0.3333,10.3333,0,0,0,1,0,4.632167,5177137,2025,2026,9.0,9.0
6.3,1.2,1.5,,,,25.3,92.1342,100.0944,0.2504,38.3,89.6,24.1,43.9,46.52,3.9,6.9,14.4,21.8,0.774,0.397,0.333,0.6,2.1,15.7,0.171432,91.8044,5.6,104.297,109.885,1.09894,82.9317,0.5294,0.9706,1.5,1.1765,0.5588,0.0882,6.2353,0,0,1,0,0,0.9428500000000004,5177138,2024,2025,1.0,1.0
5.4,0.8,1.3,,,,23.4,98.2571,105.8489,0.2237,29.1,97.4,21.8,50.0,52.58,3.0,7.9,11.7,21.6,0.818,0.525,0.32,0.6,2.7,16.2,0.37537,97.9271,5.4,103.89,109.319,1.03473,64.0183,0.3793,0.931,1.3103,0.7586,0.6552,0.069,5.4483,0,0,0,0,1,-6.15268,5177138,2025,2026,1.0,
7.9,0.7,2.8,,,,21.4,107.7749,105.9897,0.1929,30.6,110.8,19.7,49.0,53.49,2.9,13.6,7.2,10.6,0.865,0.423,0.351,1.8,0.6,25.3,1.20405,108.233,2.4,104.91,111.018,1.19804,64.4094,0.4583,2.2917,2.75,0.6667,0.1667,0.4167,7.9167,0,1,0,0,0,1.7026265,5177139,2024,2025,13.0,13.0
5.6,0.5,1.6,0.1,0.1,13.9,14.4,,,,16.3,130.7,14.4,67.5,68.89,3.4,9.3,6.1,12.2,0.75,0.444,0.479,0.9,0.3,28.1,1.71642,125.253,2.3,115.655,111.918,0.960974,29.1494,0.375,1.1875,1.5625,0.5,0.0625,0.125,5.5625,0,0,0,0,0,1.9670535,5177139,2025,2026,13.0,4.0
1.5,0.2,1.0,0.3,0.2,8.2,7.8,,,,14.9,118.7,7.8,55.2,55.98,4.1,9.7,3.3,11.1,1.0,0.5,0.4,2.1,2.3,3.4,0.216499,96.5339,3.7,102.237,107.38,0.631114,35.4911,0.2692,0.7308,1.0,0.1923,0.3077,0.2308,1.5385,0,0,0,0,0,-3.6468170000000004,5177140,2024,2025,,8.0
8.1,1.7,3.2,,,,16.9,93.5287,109.0637,0.1702,75.1,94.6,16.8,49.6,51.9,1.7,10.9,10.9,20.8,0.784,0.525,0.31,2.3,1.5,16.0,-0.0995693,88.8239,2.7,110.121,115.786,1.66713,149.943,0.4412,2.7941,3.2353,1.7059,0.7647,0.5882,8.1471,0,0,0,1,0,-2.8964,5177140,2025,2026,8.0,12.0
2.1,0.9,2.0,0.6,0.1,10.0,12.7,,,,20.9,103.3,12.7,43.9,51.04,2.2,19.1,14.7,19.4,0.739,0.36,0.375,0.9,3.1,56.1,0.101138,91.6219,2.0,100.71,104.258,0.874057,54.7162,0.25,1.75,2.0,0.8571,0.5714,0.0714,2.1429,0,0,0,0,0,-5.386844,5177144,2024,2025,9.0,12.0
1.8,0.4,2.0,0.2,0.2,6.6,20.5,,,,9.4,85.1,20.5,33.3,37.94,8.8,20.8,9.6,14.5,0.615,0.333,0.0,3.8,1.5,36.1,-0.0677702,85.3698,6.8,101.456,105.326,0.533627,23.9624,0.6,1.35,1.95,0.35,0.2,0.25,1.8,0,0,0,0,0,2.92752,5177145,2024,2025,,0.0
4.0,0.9,2.6,,,,17.6,109.3078,112.2904,0.1884,24.9,108.1,18.8,58.2,58.69,9.8,14.6,15.3,21.7,0.591,0.597,0.0,2.2,0.6,27.8,0.605277,103.577,5.7,112.026,115.898,0.696692,49.9602,1.0769,1.5385,2.6154,0.9231,0.1154,0.2308,4.0385,0,0,0,1,0,-5.00601,5177145,2025,2026,0.0,
4.4,0.7,2.5,0.5,0.9,12.9,18.9,,,,31.8,102.0,18.9,53.2,55.43,8.6,13.1,9.9,20.9,0.612,0.538,0.0,7.3,2.5,52.1,0.507045,100.067,6.4,100.636,103.95,1.175,83.5562,0.9688,1.5312,2.5,0.6875,0.5312,0.8438,4.375,0,0,0,0,0,-5.8304800000000006,5177146,2024,2025,6.0,0.0
6.2,1.2,2.5,,,,20.6,100.0667,102.1077,0.2063,46.2,100.2,19.8,44.6,47.03,5.9,10.3,14.7,14.5,0.638,0.387,0.377,3.2,3.0,25.4,0.657093,98.8178,2.2,97.3852,100.924,1.90254,107.003,1.0303,1.4848,2.5152,1.1515,0.8788,0.4848,6.1818,0,1,0,0,0,-2.6363700000000003,5177148,2024,2025,9.0,9.0
11.1,1.5,6.1,,,,20.8,100.5677,100.3742,0.2166,73.1,98.3,20.5,47.4,51.01,5.5,18.2,11.5,21.3,0.712,0.5,0.263,0.8,3.0,31.9,0.562148,95.0875,2.4,98.9662,103.202,3.02511,155.788,1.4444,4.6667,6.1111,1.5185,1.5926,0.2593,11.0741,0,0,0,1,0,-0.80359,5177148,2025,2026,9.0,2.0
8.4,0.0,5.2,,,,27.4,107.9157,99.6578,0.2673,32.9,103.2,26.4,46.0,51.01,11.2,23.5,0.6,13.2,0.754,0.489,0.229,4.3,1.0,37.4,1.31707,110.224,5.1,95.4814,98.2226,1.96847,82.2421,1.76,3.4,5.16,0.04,0.28,0.6,8.36,0,0,1,0,0,6.6275379999999995,5177149,2024,2025,10.0,0.0
8.5,0.9,7.4,,,,20.6,109.5703,103.631,0.206,59.2,107.2,20.3,48.7,50.18,11.8,22.1,6.9,12.3,0.593,0.534,0.143,1.4,1.1,24.7,1.59253,109.171,2.9,103.749,103.548,2.3184,145.696,2.5,4.9444,7.4444,0.8611,0.4444,0.3056,8.5278,0,0,0,0,1,-3.201728,5177149,2025,2026,0.0,0.0
