ncaa_id,year,rapm,off_rapm,def_rapm,base_bpm,win_rate,games_played,total_minutes
4567711,2022,-5.88,-4.51,-1.04,-5.03,0.5,14,230.0
4702946,2022,-1.94,-0.53,-0.85,-0.22,0.438,32,774.0
4606833,2022,-8.8,-5.99,-2.29,-8.38,0.677,31,412.0
4589477,2022,-8.85,-6.21,-2.09,-7.08,0.423,26,334.0
4702049,2022,3.29,-0.14,4.02,4.34,0.588,17,369.0
4700882,2022,0.6,-0.36,1.43,2.05,0.45,20,159.0
4702740,2022,-8.09,-5.48,-2.13,-7.03,0.526,19,140.0
4702520,2022,-5.1,-4.56,0.0,-3.63,0.476,21,254.0
4703144,2022,-12.33,-7.95,-3.96,-9.24,0.095,21,395.0
4700962,2022,-12.97,-7.33,-5.04,-10.02,0.211,19,167.0
4433225,2022,0.09,-0.51,0.71,-0.1,0.594,32,939.0
4703145,2022,-12.68,-8.56,-3.67,-9.72,0.13,23,184.0
4606836,2022,-1.45,-1.75,0.86,0.03,0.48,25,196.5
4702052,2022,-2.79,-2.43,0.21,-1.82,0.586,29,264.5
4396784,2022,5.24,4.6,1.06,4.85,0.788,33,1043.0
4700963,2022,-7.57,-5.58,-1.49,-5.57,0.348,23,274.0
4703146,2022,-1.78,0.23,-1.55,1.06,0.16,25,551.0
4702119,2022,-9.5,-6.64,-2.38,-7.3,0.3,20,199.0
4432522,2022,0.29,-1.14,1.83,-0.21,0.8,30,605.0
4700862,2022,2.41,2.3,0.52,2.01,0.788,33,860.0
4602025,2022,0.29,-0.64,1.28,1.26,0.483,29,1020.0
4585611,2022,-1.4,-0.18,-0.7,-0.17,0.516,31,533.0
4567082,2022,-5.39,-6.26,1.48,-6.06,0.933,15,81.0
4702655,2022,0.69,-0.14,1.35,1.91,0.516,31,578.0
4602024,2022,1.28,2.96,-1.35,1.87,0.545,22,344.0
4702656,2022,4.36,3.68,1.2,5.49,0.533,30,903.0
4702251,2022,-2.3,-1.92,0.21,-1.57,0.654,26,546.0
4565449,2022,0.19,-1.14,1.47,-0.53,0.714,21,320.0
4703810,2022,-2.92,-1.98,-0.42,-2.29,0.636,33,588.5
4702785,2022,-5.9,-2.97,-2.37,-3.45,0.29,31,1010.0
4703811,2022,3.72,2.78,1.46,4.3,0.643,28,404.0
4610401,2022,-6.14,-6.59,0.97,-3.34,0.2,15,86.5
4702063,2022,-4.62,-4.15,0.05,-3.51,0.536,28,693.0
4589480,2022,-3.1,-0.75,-1.75,0.06,0.167,18,400.0
4702061,2022,-3.19,-1.22,-1.52,-1.55,0.4,25,786.0
4602029,2022,-0.6,1.64,-1.76,1.54,0.31,29,930.0
4702065,2022,1.11,1.68,-0.06,2.21,0.536,28,905.0
4701166,2022,-2.55,-0.75,-1.36,-0.88,0.381,21,293.0
4589479,2022,2.79,0.52,2.38,3.16,0.481,27,400.0
4702770,2022,3.4,2.74,1.15,3.27,0.767,30,1046.0
4432430,2022,1.09,-0.25,1.81,0.82,0.793,29,923.0
4703801,2022,-6.17,-3.58,-2.07,-4.06,0.333,27,470.0
4702060,2022,-1.86,-3.65,2.39,-1.43,0.714,14,30.5
4701228,2022,-3.53,-0.12,-2.97,-1.15,0.241,29,673.0
4701211,2022,-4.31,-0.9,-3.08,-2.09,0.222,18,402.0
4702773,2022,0.92,-0.47,1.87,0.79,0.767,30,722.0
4432239,2022,4.26,3.21,1.16,4.07,0.594,32,1030.0
4702774,2022,0.85,1.27,0.02,2.62,0.367,30,713.0
4601023,2022,4.44,1.8,2.75,4.25,0.594,32,585.0
4703132,2022,-1.61,-0.83,-0.26,-0.4,0.517,29,679.0
4700852,2022,-2.48,-1.8,-0.3,-0.44,0.286,28,593.0
4703133,2022,3.34,1.49,2.4,3.52,0.741,27,202.5
4595400,2022,1.21,-0.17,1.48,1.02,0.594,32,664.0
4700854,2022,-3.03,-3.44,0.8,-0.99,0.286,28,432.0
4701224,2022,-0.75,-0.29,-0.11,-2.35,1.0,10,25.0
4432188,2022,2.43,1.95,0.62,1.86,0.688,16,329.0
4700855,2022,-8.02,-5.29,-2.39,-6.11,0.292,24,290.0
4700856,2022,-2.36,-2.41,0.43,-0.4,0.296,27,584.0
4701225,2022,4.43,3.58,1.1,5.2,0.467,30,827.0
4703134,2022,-7.58,-5.81,-1.29,-5.44,0.31,29,485.0
4701562,2022,-5.21,-3.71,-1.01,-4.43,0.591,22,131.0
4702669,2022,-5.6,-6.86,1.75,-5.22,0.667,21,196.0
4704101,2022,-11.66,-9.5,-1.62,-9.53,0.348,23,228.0
4432400,2022,1.47,-0.64,2.65,1.07,0.85,20,219.0
4702670,2022,1.54,1.19,0.85,1.8,0.704,27,702.0
4606831,2022,-4.89,-2.18,-2.23,-2.19,0.2,30,689.0
4702671,2022,-4.84,-4.05,-0.27,-4.37,0.667,30,684.0
4703135,2022,-5.27,-2.55,-2.32,-4.61,0.567,30,262.0
4700873,2022,-7.06,-4.55,-2.03,-4.36,0.2,30,598.0
4702501,2022,-3.68,-2.29,-0.93,-3.27,0.647,34,325.0
4704096,2022,-6.04,-1.77,-3.73,-4.0,0.364,22,159.0
4702503,2022,-1.4,-2.2,1.26,-0.98,0.647,34,573.0
4704097,2022,-6.74,-4.86,-1.34,-4.61,0.348,23,451.0
4704102,2022,-3.94,-4.06,0.67,-1.81,0.348,23,552.0
4433165,2022,0.76,0.95,-0.04,1.76,0.375,32,1108.0
4702664,2022,-5.02,-2.27,-2.27,-3.57,0.455,11,77.0
4702380,2022,1.01,-0.62,1.95,1.1,0.636,33,468.0
4702666,2022,-3.02,-3.37,0.96,-1.33,0.462,13,354.0
4432446,2022,4.58,2.77,2.11,4.67,0.636,33,928.0
4704099,2022,-5.59,-4.93,-0.12,-3.42,0.333,18,449.0
4702668,2022,-5.7,-1.02,-4.17,-2.63,0.143,14,318.0
4700874,2022,-11.47,-7.49,-3.48,-8.38,0.13,23,209.0
4702382,2022,2.22,1.29,1.26,2.15,0.677,31,879.0
4702384,2022,2.04,-0.02,2.36,2.13,0.636,33,761.0
4432394,2022,4.4,-0.73,5.21,4.55,0.515,33,601.0
4433184,2022,-2.7,-3.02,0.61,-1.44,0.391,23,452.0
4897532,2022,7.73,3.18,4.84,7.25,0.742,31,396.0
4702974,2022,-9.36,-5.06,-3.7,-6.04,0.136,22,488.0
4702431,2022,6.62,1.95,4.76,6.77,0.515,33,486.0
4700878,2022,-7.97,-7.37,-0.18,-4.88,0.095,21,202.0
4702432,2022,2.02,-0.91,3.05,2.02,0.56,25,209.0
4702975,2022,-5.74,-1.15,-3.99,-2.53,0.158,19,618.0
4702362,2022,-0.43,-0.11,0.24,0.57,0.577,26,711.0
4702976,2022,-4.33,-1.19,-2.54,-1.16,0.167,12,253.5
4432410,2022,-1.07,1.3,-2.02,-0.45,0.552,29,632.0
4701125,2022,-0.88,0.24,-0.72,0.24,0.48,25,508.0
4702977,2022,-8.53,-4.51,-3.42,-5.15,0.125,24,519.0
4703167,2022,-4.75,-3.44,-0.8,-3.09,0.423,26,594.0
4701126,2022,-5.07,-1.68,-2.95,-3.75,0.455,22,263.0
4703188,2022,-6.48,-2.18,-4.13,-4.42,0.176,17,358.0
4567710,2022,-4.14,-3.68,0.01,-2.51,0.407,27,444.0
4703169,2022,-4.3,-2.23,-1.56,-2.66,0.429,28,591.0
4704077,2022,-1.78,-2.41,1.12,0.54,0.281,32,1087.0
4704088,2022,-3.1,0.35,-2.9,-0.95,0.346,26,402.0
4701128,2022,2.37,1.95,0.42,3.15,0.344,32,809.0
4703170,2022,-6.08,-4.75,-0.82,-4.53,0.448,29,274.5
4704090,2022,-4.97,-2.24,-2.19,-2.18,0.211,19,148.5
4613134,2022,-5.55,-3.86,-1.22,-2.85,0.192,26,490.0
4700848,2022,-9.25,-6.57,-2.22,-6.41,0.16,25,568.0
4702211,2022,-5.49,-3.43,-1.9,-5.76,0.636,11,260.0
4702970,2022,3.4,4.24,-0.34,4.44,0.542,24,574.0
4702971,2022,-0.87,0.01,-0.38,0.17,0.542,24,309.0
4702972,2022,0.35,-0.8,1.65,1.39,0.542,24,440.0
4702973,2022,-11.03,-9.07,-1.48,-9.83,0.5,20,186.0
4702495,2022,-5.93,-2.77,-2.73,-4.15,0.357,28,579.0
4432590,2022,0.68,1.8,-1.0,1.9,0.312,32,788.0
4702496,2022,-5.09,-3.47,-1.11,-2.43,0.222,27,510.0
4590351,2022,-9.58,-6.92,-2.2,-6.84,0.185,27,469.0
4702491,2022,-4.34,0.24,-4.08,-1.68,0.222,27,927.0
4703619,2022,-7.08,-3.47,-3.34,-4.29,0.071,14,197.0
4703979,2022,-0.79,-0.3,0.01,-0.39,0.667,33,876.0
4290822,2022,3.79,-1.25,5.4,6.02,0.238,21,405.0
4702083,2022,-4.17,-2.18,-1.54,-3.33,0.56,25,191.0
4702085,2022,-4.9,-1.99,-2.42,-4.15,0.594,32,254.0
4702088,2022,-10.45,-9.75,-0.44,-9.81,0.5,14,80.0
4702719,2022,0.24,0.26,0.41,0.96,0.571,28,975.0
4702721,2022,0.62,0.7,0.35,1.27,0.586,29,1079.0
4702722,2022,-3.24,-2.7,-0.12,-2.77,0.615,26,174.0
4702724,2022,-1.81,-0.02,-1.35,-1.21,0.6,30,1147.0
4703172,2022,-6.48,-3.6,-2.28,-4.77,0.458,24,306.0
4703175,2022,-5.57,-2.89,-2.08,-3.98,0.483,29,459.0
4432259,2022,-0.66,-2.05,1.49,-1.98,0.818,22,229.0
4701168,2022,-0.74,-2.3,1.61,-0.38,0.455,11,57.0
4701165,2022,0.39,1.25,-0.46,2.78,0.222,18,149.0
4700941,2022,-2.22,-0.58,-1.16,-0.52,0.4,30,1004.0
4706557,2022,0.06,2.97,-2.45,2.17,0.308,26,826.0
4700838,2022,-12.68,-9.92,-2.39,-10.18,0.188,16,59.5
4702960,2022,-4.76,-2.64,-1.51,-2.68,0.385,13,249.0
4703431,2022,-6.85,-6.97,0.64,-5.48,0.481,27,238.0
4433177,2022,-4.66,-3.1,-1.1,-2.74,0.346,26,644.0
4700839,2022,-1.65,0.07,-1.25,0.35,0.333,27,450.0
4703252,2022,-2.38,-2.37,0.43,-0.51,0.348,23,457.0
4702215,2022,-2.48,-1.19,-0.92,-0.71,0.333,27,427.0
4702488,2022,-2.83,-0.45,-1.79,-1.91,0.615,26,258.0
4702220,2022,-6.34,-2.64,-3.34,-3.94,0.2,10,123.0
4590364,2022,-0.59,-0.33,0.34,0.19,0.643,28,262.5
4702490,2022,-5.61,-4.21,-0.8,-4.82,0.643,28,318.0
4702218,2022,-9.6,-5.39,-3.81,-7.76,0.333,18,230.0
4702478,2022,-6.44,-3.95,-1.89,-3.55,0.222,27,337.0
4702481,2022,-5.1,-2.64,-1.85,-2.66,0.312,32,901.0
4575108,2022,-2.77,0.19,-2.36,-0.5,0.345,29,684.0
4433245,2022,-7.72,-3.76,-3.36,-5.33,0.323,31,1002.0
4703512,2022,-7.23,-4.15,-2.57,-4.93,0.296,27,623.0
4701031,2022,1.11,1.13,0.41,2.87,0.367,30,1059.0
4703516,2022,-4.43,-2.25,-1.57,-3.07,0.529,17,310.0
4433156,2022,6.56,5.14,1.61,6.76,0.552,29,925.0
4702008,2022,1.74,2.37,-0.03,3.16,0.517,29,922.0
4703557,2022,-4.46,-2.44,-1.72,-3.96,0.55,20,247.0
4432449,2022,-11.91,-8.61,-2.99,-9.49,0.167,12,120.0
4432403,2022,-0.86,-0.91,0.31,-0.36,0.531,32,646.0
4433192,2022,14.26,8.54,5.7,13.53,0.636,33,806.0
4581506,2022,0.92,-0.01,1.16,1.52,0.5,30,349.0
4432753,2022,-0.08,2.2,-1.97,1.8,0.28,25,395.0
4702698,2022,-3.48,-1.0,-1.97,-2.79,0.621,29,458.0
4702699,2022,-2.61,0.43,-2.52,-1.86,0.607,28,308.0
4433216,2022,-6.64,-4.86,-1.28,-5.87,0.591,22,92.0
4702702,2022,4.81,3.95,1.37,5.5,0.621,29,841.0
4703434,2022,-4.49,-1.98,-1.91,-2.66,0.433,30,855.0
4703105,2022,-11.25,-9.79,-0.95,-8.18,0.143,14,86.0
4702961,2022,-1.91,-1.45,0.15,-0.08,0.435,23,481.0
4703435,2022,-8.07,-4.14,-3.33,-6.11,0.409,22,312.0
4703106,2022,-5.96,-5.75,0.35,-4.06,0.4,30,838.0
4703108,2022,-7.93,-5.84,-1.54,-6.05,0.4,25,500.0
4703436,2022,-7.44,-6.33,-0.51,-5.94,0.5,12,60.5
4702504,2022,-3.45,-2.12,-0.73,-2.34,0.577,26,715.0
4701185,2022,-1.29,-2.77,2.08,-2.29,1.0,10,27.0
4576060,2022,10.72,6.98,3.88,10.19,0.676,34,999.0
4702505,2022,-4.4,-4.8,0.99,-3.5,0.619,21,242.5
4701555,2022,-3.58,-6.1,2.61,-4.04,0.636,33,460.0
4701556,2022,0.98,-2.54,3.61,0.84,0.571,14,35.5
4702460,2022,-2.09,-2.55,0.93,-2.09,0.737,19,348.0
4431797,2022,-1.91,0.91,-2.47,-0.51,0.4,10,51.5
4683803,2022,-0.86,0.84,-1.25,0.91,0.367,30,876.0
4703253,2022,-10.1,-7.18,-2.32,-7.77,0.333,21,423.0
4703879,2022,-2.24,-1.08,-0.64,-1.84,0.679,28,388.0
4585594,2022,-10.84,-4.06,-6.18,-7.68,0.167,12,42.0
4574701,2022,2.23,-0.68,3.13,2.17,0.625,16,173.0
4702150,2022,-4.35,-4.92,0.8,-4.35,0.615,13,115.0
4432512,2022,3.06,0.31,2.86,2.74,0.618,34,429.0
4432315,2022,1.2,-1.65,2.85,0.7,0.6,20,416.0
4701233,2022,5.82,1.55,4.53,6.18,0.56,25,674.0
4701234,2022,4.39,2.94,1.75,4.96,0.536,28,745.0
4701236,2022,-2.11,-2.02,0.25,-1.37,0.526,19,143.0
4432433,2022,-2.42,-1.82,-0.15,-0.98,0.433,30,536.0
4701238,2022,-0.63,-1.73,1.4,-0.05,0.536,28,373.0
4700841,2022,-4.34,-1.63,-2.24,-2.34,0.333,27,473.0
4702516,2022,0.98,4.57,-3.1,3.35,0.273,11,15.5
4702518,2022,-4.29,-3.37,-0.36,-2.32,0.387,31,567.0
4703224,2022,1.29,-0.41,2.02,0.59,0.8,30,359.0
4702519,2022,-9.89,-7.34,-2.05,-8.05,0.385,13,38.0
4596711,2022,-4.7,-4.4,-0.14,-3.15,0.273,11,84.0
4701318,2022,-1.1,-0.87,0.0,0.16,0.367,30,599.0
4703830,2022,-1.32,-0.61,-0.11,0.07,0.522,23,458.0
4590396,2022,-8.18,-4.98,-2.69,-6.91,0.5,26,203.0
4703831,2022,-3.68,-0.33,-2.75,-2.01,0.467,30,870.0
4701192,2022,1.22,-1.16,2.59,1.75,0.5,28,309.0
4703833,2022,-1.67,-1.27,0.19,-0.07,0.48,25,251.0
4576140,2022,0.91,1.65,-0.22,1.26,0.69,29,493.0
4703885,2022,0.7,1.02,0.2,1.56,0.586,29,937.0
4703886,2022,-1.5,-0.47,-0.51,-0.39,0.536,28,386.0
4683634,2022,8.01,6.58,1.71,6.74,0.892,37,1201.0
4683631,2022,6.64,1.16,5.4,5.13,0.758,33,325.5
4433159,2022,7.96,4.03,4.21,6.69,0.892,37,1029.0
4702371,2022,-6.14,-2.68,-3.12,-3.8,0.207,29,796.0
4702372,2022,7.97,4.98,3.25,6.69,0.889,36,884.0
4683637,2022,-16.67,-11.04,-5.12,-17.89,1.0,14,24.0
4683633,2022,3.63,3.38,0.53,2.42,0.879,33,976.0
4702373,2022,-7.78,-5.84,-1.42,-8.97,1.0,16,26.0
4703142,2022,-2.84,0.77,-3.09,-0.25,0.241,29,892.0
4703143,2022,-7.58,-4.46,-2.6,-4.99,0.241,29,740.0
4702674,2022,-3.07,-0.9,-1.61,-1.34,0.433,30,497.0
4702675,2022,-2.48,-1.01,-0.92,-0.75,0.433,30,423.0
4432363,2022,4.45,1.06,3.42,2.92,0.824,34,944.0
4701575,2022,-9.5,-4.89,-4.05,-6.68,0.214,28,401.0
4701576,2022,-6.9,-3.8,-2.5,-4.2,0.259,27,571.0
4703109,2022,-7.19,-7.13,0.48,-4.84,0.3,20,302.0
4702658,2022,-5.23,-1.34,-3.4,-5.14,0.727,11,51.0
4433154,2022,-1.62,-5.86,4.27,-2.19,0.633,30,134.0
4702244,2022,-13.14,-9.52,-3.41,-13.47,0.667,12,19.0
4702659,2022,-4.64,-2.62,-1.62,-4.06,0.583,12,56.5
4432206,2022,3.3,2.5,0.83,2.68,0.639,36,727.0
4702872,2022,-0.02,-0.25,0.58,-0.12,0.7,20,215.0
4602027,2022,2.71,0.38,2.43,2.83,0.529,34,951.0
4701837,2022,-4.75,-2.53,-1.99,-3.4,0.344,32,668.0
4702873,2022,7.92,3.74,4.49,7.4,0.758,33,522.0
4702874,2022,2.88,-0.5,3.69,2.76,0.68,25,171.0
4702662,2022,-6.57,-5.34,-0.71,-5.1,0.467,15,35.0
4576139,2022,-2.8,-1.12,-1.41,-1.18,0.31,29,406.0
4702657,2022,-0.79,0.28,-0.55,0.14,0.571,28,730.0
4432447,2022,-2.09,-2.31,0.43,-0.83,0.355,31,761.0
4573135,2022,3.73,4.98,-0.78,4.73,0.536,28,249.0
4702949,2022,-4.91,-3.34,-1.01,-2.73,0.345,29,924.0
4702950,2022,-4.8,-2.44,-1.75,-2.16,0.273,22,273.0
4700994,2022,-11.61,-5.55,-5.58,-7.91,0.0,10,291.0
4567749,2022,-3.6,-2.5,-0.5,-2.46,0.571,21,265.0
4700996,2022,-9.07,-6.0,-2.57,-5.91,0.12,25,443.0
4703185,2022,-19.01,-16.05,-2.35,-15.91,0.182,11,66.0
4701557,2022,2.46,2.06,0.63,2.94,0.517,29,489.0
4683135,2022,1.26,1.5,0.15,1.35,0.676,34,873.0
4703184,2022,-8.76,-7.19,-1.09,-6.72,0.333,21,208.0
4432181,2022,7.5,5.44,2.17,5.9,0.875,32,856.0
4432185,2022,1.48,-1.31,2.73,0.72,0.618,34,717.0
4433197,2022,1.01,-0.78,1.86,-0.86,0.913,23,153.5
4700818,2022,-0.85,-1.03,0.7,0.37,0.516,31,563.0
4701243,2022,-6.99,-4.45,-2.03,-4.88,0.333,27,359.0
4701244,2022,-4.04,-1.63,-1.9,-1.93,0.333,27,870.0
4702870,2022,-6.22,-3.71,-1.96,-3.04,0.136,22,261.0
4701245,2022,-2.62,-1.85,-0.26,-0.51,0.333,27,712.0
4701246,2022,-3.41,-1.87,-1.04,-1.41,0.348,23,278.0
4702871,2022,-10.05,-7.11,-2.42,-6.92,0.133,30,732.0
4585606,2022,-5.41,-2.8,-2.09,-2.25,0.129,31,1005.0
4701249,2022,-8.31,-7.11,-0.7,-6.23,0.333,24,177.0
4701250,2022,-3.11,-1.18,-1.42,-1.0,0.333,27,766.0
4701171,2022,-15.24,-9.94,-4.88,-14.39,0.538,13,37.0
4701172,2022,-2.93,-0.58,-1.86,-1.89,0.542,24,207.5
4701255,2022,-7.57,-5.19,-1.88,-5.54,0.346,26,502.0
4702618,2022,-8.37,-8.63,0.76,-7.96,0.667,12,65.0
4702619,2022,-8.75,-7.4,-0.81,-7.51,0.524,21,265.0
4702620,2022,-1.14,-0.08,-0.5,0.34,0.483,29,923.0
4703521,2022,-6.2,-3.02,-2.7,-3.89,0.276,29,841.0
4703523,2022,-6.49,-5.1,-0.92,-4.35,0.31,29,459.0
4703524,2022,-5.07,-3.21,-1.38,-2.87,0.3,30,461.0
4703525,2022,-7.81,-5.71,-1.62,-5.61,0.3,30,507.5
4702996,2022,-8.12,-2.21,-5.36,-5.34,0.217,23,595.0
4703000,2022,-3.76,-1.21,-2.03,-1.08,0.226,31,976.0
4684167,2022,-6.37,-3.68,-2.36,-3.96,0.182,22,178.0
4611534,2022,4.33,3.02,1.71,4.94,0.581,31,882.0
4702587,2022,-5.22,-3.73,-1.12,-4.59,0.562,16,299.0
4703425,2022,0.26,1.12,-0.29,1.09,0.618,34,423.0
4703110,2022,-4.3,-0.64,-3.18,-1.65,0.207,29,1012.0
4703575,2022,0.61,1.45,-0.33,0.91,0.692,26,686.0
4703426,2022,-14.2,-10.54,-3.06,-13.66,0.692,13,53.0
4433221,2022,-2.77,-2.55,0.31,-2.39,0.688,32,450.0
4702889,2022,-3.71,-2.04,-1.67,-1.71,0.1,10,40.0
4703427,2022,-2.7,-4.39,2.25,-1.82,0.606,33,387.0
4702122,2022,-15.22,-10.15,-4.47,-13.53,0.462,13,81.0
4702956,2022,-2.49,-1.97,-0.06,-0.96,0.429,28,643.0
4703428,2022,-0.52,-1.56,1.54,-0.1,0.667,12,55.0
4703112,2022,-4.46,-1.2,-2.78,-1.56,0.161,31,777.0
4703576,2022,-0.11,-3.06,3.47,0.31,0.677,31,364.0
4702888,2022,-8.12,-8.44,0.83,-6.36,0.4,25,425.0
4702886,2022,-5.42,-2.43,-2.85,-3.75,0.238,21,159.0
4702216,2022,-3.2,-1.55,-1.25,-1.57,0.375,24,719.0
4703114,2022,-11.47,-6.64,-4.44,-8.39,0.083,12,33.5
4703115,2022,-8.33,-3.58,-4.25,-5.57,0.2,25,700.0
4703178,2022,-5.83,-3.02,-2.26,-3.42,0.292,24,458.0
4701554,2022,-4.73,-1.99,-2.69,-4.79,0.533,15,21.0
4703202,2022,-2.03,-0.67,-0.76,-0.36,0.467,30,651.0
4703180,2022,-5.16,-2.25,-2.35,-2.81,0.31,29,712.0
4702131,2022,-8.13,-4.58,-3.17,-6.95,0.455,11,63.5
4702695,2022,-6.42,-3.51,-2.35,-4.19,0.333,30,583.0
4432441,2022,0.17,0.18,0.55,2.46,0.323,31,858.0
4703183,2022,-3.14,0.46,-3.04,-0.8,0.31,29,832.0
4702712,2022,-7.7,-3.31,-3.87,-3.9,0.0,15,112.0
4701120,2022,-2.68,0.76,-2.93,-0.86,0.393,28,856.0
4705299,2022,0.09,3.22,-2.57,1.74,0.448,29,946.0
4702966,2022,-10.81,-8.34,-1.96,-8.68,0.333,15,84.0
4702967,2022,-8.11,-5.04,-2.53,-6.01,0.35,20,262.0
4701184,2022,-0.03,-0.99,1.38,-1.1,0.929,14,56.0
4703645,2022,-9.52,-2.22,-6.8,-8.52,0.545,11,16.0
4705303,2022,-2.86,0.2,-2.56,-0.77,0.333,12,75.0
4705304,2022,-8.06,-5.35,-2.17,-6.24,0.409,22,330.0
4705305,2022,-4.56,-2.99,-1.02,-2.91,0.448,29,730.0
4591259,2022,3.84,3.33,0.88,3.82,0.686,35,765.0
4705307,2022,-5.49,-3.24,-1.7,-3.92,0.464,28,333.0
4705309,2022,-8.86,-5.37,-2.96,-6.7,0.333,18,100.0
4700864,2022,3.54,2.05,1.85,3.51,0.686,35,784.0
4590361,2022,2.47,1.32,1.3,2.69,0.531,32,791.0
4702939,2022,-5.25,-3.95,-0.74,-2.85,0.3,30,710.0
4432361,2022,-6.61,-1.71,-4.49,-4.61,0.308,13,98.0
4703670,2022,-0.45,-0.86,0.78,0.28,0.538,26,798.0
4703544,2022,-7.36,-3.63,-3.26,-4.75,0.214,28,513.0
4702079,2022,-3.89,0.23,-3.58,-1.22,0.238,21,307.0
4703691,2022,0.27,-0.77,1.6,0.95,0.643,28,631.0
4703889,2022,-4.97,-3.77,-0.74,-3.9,0.519,27,549.0
4702081,2022,0.47,-3.72,4.69,1.3,0.583,12,51.5
4703891,2022,-4.5,-2.78,-1.24,-3.3,0.5,10,29.0
4704103,2022,-12.51,-8.44,-3.66,-12.82,0.769,13,59.0
4590399,2022,-7.25,-9.51,2.8,-6.19,0.556,18,90.5
4703693,2022,-1.27,-1.47,0.75,-0.66,0.654,26,241.0
4701986,2022,-2.47,-2.23,-0.21,-2.79,0.579,19,120.0
4432511,2022,-4.86,-3.43,-1.27,-4.8,0.562,16,77.0
4433191,2022,5.96,3.27,2.6,5.2,0.606,33,710.0
4432550,2022,3.99,2.07,1.78,3.08,0.613,31,1034.0
4433146,2022,-3.3,-4.05,0.93,-3.09,0.552,29,303.0
4701984,2022,2.79,0.14,2.82,2.51,0.639,36,485.0
4433144,2022,3.67,2.65,1.09,2.64,0.744,39,1332.0
4703694,2022,-9.86,-6.35,-3.21,-7.86,0.25,12,70.0
4433176,2022,5.31,2.93,2.46,4.29,0.744,39,1324.0
4432257,2022,5.19,4.51,0.84,4.91,0.639,36,611.0
4432537,2022,0.48,2.19,-1.22,2.18,0.4,30,942.0
4433136,2022,14.74,6.2,8.58,13.21,0.824,34,869.0
4701846,2022,5.46,2.44,3.02,4.21,0.75,24,249.5
4703420,2022,-0.14,1.06,-0.69,1.41,0.444,27,865.0
4567079,2022,-0.01,-0.47,0.63,-0.78,0.742,31,411.0
4703671,2022,-1.93,0.12,-1.71,0.35,0.214,28,825.0
4703423,2022,-3.17,-0.64,-2.06,-0.97,0.3,30,752.0
4703672,2022,-3.8,1.05,-4.42,-1.66,0.286,21,562.0
4703199,2022,-0.74,-0.34,0.14,-0.82,0.792,24,753.0
4432201,2022,-2.11,-2.32,0.12,-2.27,0.485,33,531.0
4703629,2022,-9.03,-3.26,-5.17,-5.03,0.0,15,432.0
4703630,2022,-7.37,-4.04,-2.82,-3.6,0.0,26,657.0
4703631,2022,-6.97,-5.11,-1.46,-3.47,0.0,12,207.0
4702621,2022,-14.03,-7.5,-6.05,-12.83,0.5,10,26.5
4704015,2022,-7.81,-3.79,-3.62,-5.15,0.167,12,377.0
4702066,2022,-5.4,-3.3,-1.71,-5.18,0.652,23,249.5
4702068,2022,-2.07,-2.13,0.48,-1.99,0.692,26,460.0
4704017,2022,-5.88,-2.97,-2.4,-4.06,0.393,28,638.0
4703073,2022,-15.15,-10.69,-3.97,-14.74,0.667,12,36.5
4702071,2022,0.78,0.27,0.92,0.95,0.667,24,484.0
4704020,2022,-12.99,-6.49,-5.9,-11.99,0.6,15,150.0
4703203,2022,-4.94,-3.7,-0.87,-3.76,0.455,22,197.0
4703241,2022,2.12,0.15,2.36,2.5,0.618,34,845.0
4703239,2022,-5.44,-6.16,1.21,-5.81,0.818,11,39.0
4703242,2022,-2.4,-4.78,2.74,-2.05,0.613,31,248.0
4703240,2022,-0.75,-0.63,0.38,-0.33,0.667,24,351.5
4702189,2022,-8.54,-2.97,-4.97,-6.44,0.379,29,398.0
4705372,2022,0.92,2.36,-0.97,2.64,0.393,28,1040.0
4702550,2022,-11.66,-6.41,-4.71,-9.06,0.25,20,333.0
4705373,2022,-0.81,0.08,-0.42,0.9,0.393,28,909.0
4702467,2022,2.52,-1.51,3.93,1.52,0.647,34,505.0
4432182,2022,2.0,1.43,0.71,2.1,0.552,29,472.0
4433152,2022,2.37,-2.4,4.78,1.12,0.75,28,177.0
4702191,2022,-6.24,-4.25,-1.39,-3.9,0.333,18,109.0
4705377,2022,-4.52,-3.35,-0.7,-2.81,0.393,28,435.0
4702036,2022,-2.14,-1.1,-0.55,-0.69,0.458,24,210.0
4702037,2022,-22.54,-16.31,-5.81,-21.31,0.462,13,30.0
4702038,2022,-15.15,-9.07,-5.72,-14.25,0.5,10,19.5
4702040,2022,-6.93,-8.83,2.43,-4.99,0.375,16,92.5
4702041,2022,0.61,1.56,-0.45,2.17,0.44,25,263.0
4702042,2022,-2.58,-3.24,1.08,-1.15,0.429,14,79.0
4705379,2022,-5.28,-2.73,-2.2,-3.46,0.31,29,813.0
4705380,2022,-0.18,-1.37,1.66,1.53,0.393,28,835.0
4703193,2022,-11.54,-8.54,-2.49,-9.13,0.276,29,593.0
4703194,2022,-6.04,-3.04,-2.56,-3.44,0.2,15,463.0
4433582,2022,-5.96,-2.13,-3.31,-3.54,0.276,29,996.0
4703196,2022,-3.34,-4.47,1.64,-0.86,0.259,27,170.0
4433149,2022,9.08,7.01,2.04,7.29,0.842,19,491.0
4703205,2022,-2.19,-1.52,-0.2,-1.19,0.536,28,759.0
