ncaa_id,Name,Team,current_usage,optimal_usage,optimal_bpm,current_bpm,usage_gap,games_analyzed
5101669,Jonathan Powell,North Carolina,14.806060606060607,5,5.763829811981654,1.0157976026970226,9.806060606060607,33
5240514,Haris Elezovic,Northeastern,12.141176470588235,5,-11.564783981583181,-12.52563805570196,7.141176470588235,17
5241898,Aaron Hunkin-Claytor,Hawaii,14.2,15,-0.6646581244997397,-1.812736810094791,-0.8000000000000007,15
5241895,AJ Economou,Hawaii,15.158823529411764,15,1.821630830058636,-12.944230632653998,0.15882352941176414,17
5241740,Peyton Seals,Princeton,15.117647058823529,5,-9.486148818745532,-14.199892434264974,10.117647058823529,17
5241741,CJ Happy,Princeton,23.175,15,-3.3828805118140797,-4.965796715609435,8.175,24
5174791,Malik Abdullahi,Princeton,18.39230769230769,25,0.9871613586528082,-3.326603838571913,-6.607692307692311,26
5241743,Jack Stanton,Princeton,16.58636363636364,15,0.34575571841472347,0.12154797587539629,1.5863636363636395,22
5239519,Manie Joses,Davidson,9.986206896551723,5,7.047582186991594,0.9621535684853807,4.986206896551723,29
5239520,Nick Coval,Davidson,16.906451612903226,25,-0.10916701473178528,-1.8746905830908036,-8.093548387096774,31
5239523,Roberts Blums,Davidson,24.593333333333327,35,8.62909799859671,5.5786203003150465,-10.406666666666673,30
5241913,Sebastian Akins,Wake Forest,22.668571428571425,25,-0.9354526280313171,-3.6071248649412446,-2.3314285714285745,35
5241915,Josh Pickett,Presbyterian,13.38,5,-4.808401784618165,-6.558018909222538,8.38,30
5239600,Dezdrick Lindsay,Oregon,15.837499999999999,25,1.9646819338277897,-0.5183406174509556,-9.162500000000001,32
5241916,Abdulai Fanta Kabba,Western Carolina,14.151851851851852,5,1.5807099678383754,-2.2779906185229106,9.151851851851852,27
5242635,Arlandus Keyes,Mount St. Mary's,23.17241379310345,15,7.0592744609277505,2.2090218127112995,8.172413793103448,29
5241914,Nicholas Shogbonyo,Texas A&M Corpus Chris,21.36,25,2.903261157391159,1.079524333479662,-3.6400000000000006,25
5242637,Elijah Espinosa,Mount St. Mary's,15.45,25,-0.2215755028858098,-5.100376857850743,-9.55,14
4869779,Jamari Phillips,Oregon,14.973076923076924,5,11.159524346629366,-7.066518626958781,9.973076923076924,26
5242638,Abdou Khadre Kébé,Mount St. Mary's,19.561904761904763,15,1.3212855869472477,-1.8731779090363199,4.5619047619047635,21
5257917,Will Ashford,Central Michigan,14.96,5,2.834987037097159,-10.544154794591481,9.96,25
